id,nombre,sex,edad,altura,peso,equipo,NOC,juegos,year,temporada,ciudad,deporte,evento,medalla
13029,Usain St. Leo Bolt,M,29,196,95,Jamaica,JAM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,Gold
13029,Usain St. Leo Bolt,M,29,196,95,Jamaica,JAM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 200 metres,Gold
13029,Usain St. Leo Bolt,M,29,196,95,Jamaica,JAM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
13120,Hamish Byron Bond,M,30,189,89,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Pairs,Gold
13131,Bohdan Viktorovych Bondarenko,M,26,198,77,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's High Jump,Bronze
13327,Tom Boon,M,26,184,81,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Silver
13359,"Joshua ""Josh"" Booth",M,25,190,93,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,Silver
13395,Kjetil Borch,M,26,193,84,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,Bronze
13436,Yannick Philippe Andr Borel,M,27,197,100,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's epee, Team",Gold
13466,Maurcio Borges Almeida Silva,M,27,199,99,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Gold
13515,Mariya Olegovna Borisova,F,19,184,95,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Bronze
13623,Ismael Borrero Molina,M,24,160,59,Cuba,CUB,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Gold
13705,Willemijn Bos,F,28,181,69,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Silver
13753,Tijana Bokovi,F,19,193,82,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Silver
13790,Roger-Yves Bost,M,50,176,80,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
13908,Ins Boubakri,F,27,167,56,Tunisia,TUN,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Foil, Individual",Bronze
13969,David Alasdair Boudia,M,27,175,73,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Platform,Bronze
13969,David Alasdair Boudia,M,27,175,73,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Synchronized Platform,Silver
14202,Carline Bouw,F,31,184,72,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Quadruple Sculls,Silver
14211,Marit Bouwmeester,F,28,177,68,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's One Person Dinghy,Gold
14266,"Frentorish ""Tori"" Bowie",F,25,175,58,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres,Silver
14266,"Frentorish ""Tori"" Bowie",F,25,175,58,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 200 metres,Bronze
14266,"Frentorish ""Tori"" Bowie",F,25,175,58,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
14580,Jovana Brakoevi-Kancian,F,28,196,82,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Silver
14670,Julian Brandt,M,20,183,83,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Silver
14698,Ana Maria Florentina Brnz-Popescu,F,31,175,64,Romania,ROU,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's epee, Team",Gold
14804,Sophie Charlotte Bray,F,26,164,58,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Gold
14810,Thiago Braz da Silva,M,22,183,75,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Pole Vault,Gold
14817,Kelly Brazier,F,26,171,70,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Silver
14930,Sebastian Brendel,M,28,192,92,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Gold
14930,Sebastian Brendel,M,28,192,92,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold
15071,Thomas Briels,M,28,172,71,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Silver
15181,Lawrence Brittain,M,25,187,94,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Pairs,Silver
15227,Allison M. Brock,F,36,168,59,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
15406,Kristina Brring-Sprehe,F,29,168,54,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Individual",Bronze
15406,Kristina Brring-Sprehe,F,29,168,54,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold
15437,Gayle Broughton,F,20,174,70,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Silver
15446,Alexander Brouwer,M,26,198,88,Netherlands-1,NED,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Bronze
15460,Aaron Brown,M,24,198,79,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
15488,"Christopher Deon ""Chris"" Brown",M,37,178,75,Bahamas,BAH,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
15554,Kyle Gie Brown,M,29,182,92,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Bronze
15557,Laura Brown,F,29,167,61,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Pursuit,Bronze
15627,Alistair Edward Brownlee,M,28,184,70,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,Gold
15628,"Jonathan Callum ""Jonny"" Brownlee",M,26,181,70,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,Silver
15743,Kristoffer Brun,M,28,175,70,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Double Sculls,Bronze
15770,Manuel Brunet,M,30,179,79,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Gold
15788,Rachele Bruni,F,25,170,59,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 10 kilometres Open Water,Silver
15791,"Bruno ""Bruninho"" Mossa de Rezende",M,30,190,76,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Gold
15967,Joshua Buatsi,M,23,185,81,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Light-Heavyweight,Bronze
16013,Kadeisha Buchanan,F,20,170,65,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Bronze
16055,Matthijs Bchli,M,23,188,90,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Keirin,Silver
16299,Luka Buki,M,22,195,90,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Silver
16302,Yekaterina Borisovna Bukina,F,29,174,75,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Heavyweight, Freestyle",Bronze
16383,Chlo Bulleux,F,24,172,65,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Silver
16544,Phil Burgess,M,28,180,92,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Silver
16584,Damir Buri,M,35,205,115,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Silver
16614,Steven James Burke,M,28,183,78,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
16645,Peter Burling,M,25,186,82,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Skiff,Gold
16759,Christopher Burton,M,34,180,70,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
16773,Tom Burton,M,26,180,81,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's One Person Dinghy,Gold
16792,Bianka Bua,F,22,187,74,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Silver
16843,Andro Bulje,M,30,200,115,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Silver
16900,Simone Buti,M,32,206,100,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Silver
16923,Jimmy Butler III,M,26,201,99,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Gold
16947,Linus Butt,M,29,186,83,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Bronze
16977,Dajana Butulija,F,30,175,65,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Bronze
17125,Denia Caballero Ponce,F,26,175,70,Cuba,CUB,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Discus Throw,Bronze
17238,Jrmy Cadot,M,29,185,78,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Team",Silver
17272,Tania Cagnotto (-Parolin),F,31,160,54,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Women's Springboard,Bronze
17272,Tania Cagnotto (-Parolin),F,31,160,54,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Women's Synchronized Springboard,Silver
17300,Cai Zelin,M,25,175,55,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 20 kilometres Walk,Silver
17318,Chiara Cainero,F,38,171,81,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Women's Skeet,Silver
17402,Jos Manuel Caldern Borrallo,M,34,191,90,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Bronze
17415,Hilary Caldwell,F,25,173,61,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Backstroke,Bronze
17489,Facundo Callioni,M,30,183,77,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Gold
17525,Eva Calvo Gmez,F,25,176,57,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Featherweight,Silver
17602,"Asuka Antonio ""Aska"" Cambridge",M,23,179,74,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
17684,Bronte Campbell,F,22,179,58,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
17687,Cate Natalie Campbell,F,24,186,67,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
17687,Cate Natalie Campbell,F,24,186,67,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
17755,Veronica Angella Campbell-Brown,F,34,168,58,Jamaica,JAM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
17815,Niccol Campriani,M,28,177,80,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Rifle, 10 metres",Gold
17815,Niccol Campriani,M,28,177,80,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Gold
17857,Fabian Cancellara,M,35,186,81,Switzerland,SUI,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Individual Time Trial,Gold
18005,Cao Yuan,M,21,160,42,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Springboard,Gold
18005,Cao Yuan,M,21,160,42,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Synchronized Springboard,Bronze
18278,"Jazmin Roxy ""Jazz"" Carlin",F,25,175,57,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Freestyle,Silver
18278,"Jazmin Roxy ""Jazz"" Carlin",F,25,175,57,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 800 metres Freestyle,Silver
18389,Olivia Frances Carnegie-Brown,F,25,181,73,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Silver
18500,Cecilia Carranza Saroli,F,29,164,63,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Mixed Multihull,Gold
18563,Lisa Carrington,F,27,168,63,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",Gold
18563,Lisa Carrington,F,27,168,63,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Bronze
18653,Michelle Denee Carter,F,30,176,136,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Shot Put,Gold
18827,Charlotte Caslick,F,21,172,65,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Gold
18870,Matteo Castaldo,M,30,188,86,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,Bronze
18976,Kristi Castlin,F,28,170,60,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres Hurdles,Bronze
19044,Tamika Devonne Catchings,F,37,185,77,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Gold
19057,Kelly Catlin,F,20,168,63,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Pursuit,Silver
19155,Mark Simon Cavendish,M,31,175,70,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Omnium,Silver
19205,Saa ao,F,27,178,72,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Bronze
19335,"Matthew Gerald ""Matt"" Centrowitz, Jr.",M,26,176,65,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 1,500 metres",Gold
19586,Davit Gochayevich Chakvetadze,M,23,174,85,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Gold
19603,Kyle Chalmers,M,18,193,90,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Freestyle,Gold
19603,Kyle Chalmers,M,18,193,90,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
19603,Kyle Chalmers,M,18,193,90,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
19643,Frank Chamizo Marquez,M,24,172,65,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Welterweight, Freestyle",Bronze
19644,Miles Cleveland Chamley-Watson,M,26,193,80,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Team",Bronze
19696,Chan Peng Soon,M,28,175,68,Malaysia,MAS,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Mixed Doubles,Silver
19760,Chang Hye-Jin,F,29,158,50,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Individual,Gold
19760,Chang Hye-Jin,F,29,158,50,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Team,Gold
19835,Allysha Chapman,F,27,160,56,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Bronze
19901,Tina Alexandria Charles,F,27,193,88,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Gold
19914,Cdric Charlier,M,28,181,81,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Silver
20080,Yuriy Volodymyrovych Cheban,M,30,185,93,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",Gold
20133,Paul Kipkemboi Chelimo,M,25,175,57,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",Silver
20150,Chen Aisen,M,20,168,60,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Platform,Gold
20150,Chen Aisen,M,20,168,60,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Synchronized Platform,Gold
20238,Chen Long,M,27,188,81,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Men's Singles,Gold
20247,Chen Peina,F,27,172,63,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Windsurfer,Silver
20258,Chen Ruolin,F,23,160,47,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Women's Synchronized Platform,Gold
20386,Cheng Xunzhao,M,25,185,90,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Middleweight,Bronze
20401,Cheong Jun Hoong,F,26,150,48,Malaysia,MAS,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Women's Synchronized Platform,Silver
20427,Aleksey Borisovich Cheremisinov,M,31,183,75,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Team",Gold
20515,Emilee Cherry,F,23,168,70,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Gold
20525,Vivian Jepkemoi Cheruiyot,F,32,153,40,Kenya,KEN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 5,000 metres",Gold
20525,Vivian Jepkemoi Cheruiyot,F,32,153,40,Kenya,KEN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 10,000 metres",Silver
20707,Vlada Aleksandrovna Chigiryova,F,21,162,46,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
20742,Eilidh Child-Doyle,F,29,170,60,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
20957,Choe Hyo-Sim,F,22,159,63,North Korea,PRK,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Middleweight,Silver
21042,Choi Mi-Sun,F,20,168,53,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Team,Gold
21174,Maialen Chourraut Yurramendi,F,33,161,55,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Gold
21270,Micah Makanamaikalani Christenson,M,23,198,86,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Bronze
21299,Mads Christiansen,M,30,197,93,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Gold
21300,Max Christiansen,M,19,187,84,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Silver
21439,Anton Mikhaylovich Chupkov,M,19,188,71,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Breaststroke,Bronze
21492,Monika Ciaciuch,F,24,182,74,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Quadruple Sculls,Bronze
21695,Cheick Sallah Ciss Junior,M,22,186,80,Cote d'Ivoire,CIV,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Welterweight,Gold
21700,Souleymane Diop Cissokho,M,25,179,69,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Welterweight,Bronze
21747,"Edward ""Ed"" Clancy",M,31,185,79,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
21817,"Caroline Archer ""KK"" Clark",F,26,188,72,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Gold
21835,Saskia Clark,F,36,176,68,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Two Person Dinghy,Gold
21865,"Joseph ""Joe"" Clarke",M,23,182,76,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Gold
21935,Vctor Claver Arocas,M,27,206,107,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Bronze
21954,"William Bundu ""Will"" Claye",M,25,181,72,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,Silver
21990,Kerron Stephon Clement,M,30,188,86,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres Hurdles,Gold
22002,Kyle Clemons,M,25,180,74,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
22093,lodie Pascaline Clouvel,F,27,182,69,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Women's Individual,Silver
22143,Emma Jane Coburn,F,25,173,54,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 3,000 metres Steeplechase",Bronze
22242,Corey Cogdell-Unrein,F,29,173,70,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Women's Trap,Bronze
22249,Roxana Gabriela Cogianu,F,29,180,72,Romania,ROU,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Bronze
22287,Adelina Maria Cojocariu-Bogus,F,27,186,75,Romania,ROU,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Bronze
22299,Massimo Colaci,M,31,180,75,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Silver
22307,Thibault Colard,M,24,187,70,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
22498,Carlos Coloma Nicols,M,34,171,65,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Mountainbike, Cross-Country",Bronze
22623,Robson Donato Conceio,M,27,171,57,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Lightweight,Gold
22662,"John ""Jack"" Conger",M,21,193,80,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
